address,body,label,category
TX-PAYTM,"Paytm: Get 38% cashback up to Rs.50 on recharge, bill pay & scan and pay. Use now https://offers.wallet/YzEwz2",spam,cashback_wallet
CP-JIODAT,Jio: Need more data? Get 5GB booster at Rs.99 only. Activate now https://datadeal.app/fdaGMX,spam,data_pack_offer
TX-APPBON,Tap to install and collect bonus up to Rs.450. Limited devices only https://bit.ly/19j84uF8G,spam,app_install_campaign
AD-RUMMYX,Congrats! Your RummyTime account unlocked Rs.8050 instant cash games. Join now https://t.ly/uZHRsYwP8,spam,rummy_bonus
HP-BLINKT,Blinkit: Save Rs.350 on grocery orders and get delivery in 20 min. Order now https://grocery-now.in/p58OPHd,spam,grocery_offer
JM-GLAMUP,Your Purplle coupon is active. Unlock flat Rs.700 off on top products https://tira.co/7srz,spam,beauty_fashion_sale
AD-HLTHPL,ICICI Lombard: Health cover up to Rs.4900000 with cashless hospitals. Compare plans now https://plans.health/l6IOTV7U,spam,insurance_marketing
AD-ZEPTOO,Daily essentials deal from Blinkit. Flat Rs.375 off on orders above minimum cart https://blinkit.com/JBxg,spam,grocery_offer
JD-OFFERS,"Your PhonePe promo is active now. Shop, recharge or pay bills to earn Rs.2000. https://paytm.me/PAMtn",spam,cashback_wallet
TX-TOURNY,Register on PokerBaazi and claim seat in today's Rs.106500 GTD event. https://pokerhub.in/nkMn,spam,poker_tourney
VK-COURSE,"Admissions open on SkillUp. Limited seats, expert mentors, easy EMI. Enrol now https://studyoffer.app/4UHD",spam,edtech_promo
+918076574169,Exclusive WinBuzz VIP pass for you. Deposit today and unlock Rs.16600 reward https://t.ly/z5X0PnCR,spam,casino_vip
AX-BIGDAY,Mega savings are live on Myntra. Use your festive coupon before stock ends https://salezone.app/K5DNI,spam,festival_sale
TX-CASHBK,Limited offer from Freecharge. Flat Rs.1000 cashback on first UPI payment today https://paytm.me/i6ZwHgcgJ,spam,cashback_wallet
+919873050816,Exclusive MegaSpin VIP pass for you. Deposit today and unlock Rs.21900 reward https://casinozone.bet/Q9CRy6o,spam,casino_vip
CP-LIVESH,Insider: Live events in Mumbai this weekend. Tickets from Rs.800. Book now https://eventsnow.in/NUjdMBL1v9,spam,local_event_promo
AD-MOVIES,Your movie pass is waiting. Book on Miraj and unlock flat Rs.200 off https://pvr.im/vXPk,spam,movie_ticket_offer
CP-HLTHPL,PolicyBazaar: Health cover up to Rs.1100000 with cashless hospitals. Compare plans now https://plans.health/BTt0RyEs,spam,insurance_marketing
TX-WELLNS,"FitPass: Save up to 53% on wellness plans, lab tests and supplements today https://fitpass.app/OFrKY1l",spam,wellness_offer
+918591142637,PaySense: Instant personal loan up to Rs.97000 at 2.24% monthly. Apply in 2 min https://cutt.ly/dHVsH6la,spam,instant_loan_offer
HP-MESHOO,Wishlist items on Flipkart are now on sale. Save Rs.1100 instantly https://myntra.com/hlfhRV6,spam,ecommerce_sale
CP-GLAMUP,Purplle: Beauty & fashion sale live. Save up to 73% + Rs.1100 extra off https://tira.co/YsZDO7eog,spam,beauty_fashion_sale
JD-BLINKT,Quick grocery savings with BigBasket. Extra coupon active till 22:10 https://grocery-now.in/pAZ81,spam,grocery_offer
TX-MY11CL,Tonight's match on Gamezy has Rs.53000 prize pool. Entry starts Rs.159. https://fantasy11.app/xUiCNwo3,spam,fantasy_sports
JM-JLRUMY,RummyTime offer: deposit Rs.1400 get Rs.1950 playable chips today only https://playnow.app/afUozD13ka,spam,rummy_bonus
JD-AUTOFX,Spinny: Car service offer unlocked. Save Rs.400 on pickup & drop maintenance https://servicecar.co/qBsssqr,spam,auto_service_offer
HP-POKER,Register on Adda52 and claim seat in today's Rs.188000 GTD event. https://rb.gy/SgnS3v,spam,poker_tourney
HP-ZOMATO,Hungry? Magicpin weekend deal unlocked. Flat Rs.350 off on select restaurants https://eatsure.in/b8HxpNevuR,spam,food_delivery_offer
VK-RUMMYX,Get Rs.950 joining bonus on Junglee Rummy and enter cash pool of Rs.7250. https://gmg.im/eEJQjY6fpI,spam,rummy_bonus
CP-MONEYV,Pre-approved offer from PaySense. Get up to Rs.155000 today with minimal docs https://loanfast.in/8nuaE,spam,instant_loan_offer
+919633923105,Exclusive WinBuzz VIP pass for you. Deposit today and unlock Rs.10300 reward https://playace.in/xWsILLTQ8C,spam,casino_vip
CP-TRAVEL,MakeMyTrip: Flash sale live. Save up to Rs.5500 on flights & hotels. Book now https://goibibo.in/7Bysn1ctNZ,spam,travel_flash_sale
AX-ACKO,Digit: Health cover up to Rs.5000000 with cashless hospitals. Compare plans now https://policybzr.com/4DIYH,spam,insurance_marketing
HP-HEALTH,"Cult: Save up to 45% on wellness plans, lab tests and supplements today https://medsave.co/MrS2TLC",spam,wellness_offer
BZ-FOODIE,Your EatSure coupon is live. Use code SAVE50 and save Rs.400. https://foodoffers.app/JtuuvExJ,spam,food_delivery_offer
CP-OFFERS,Hungry? Swiggy weekend deal unlocked. Flat Rs.125 off on select restaurants https://zoma.to/LAol,spam,food_delivery_offer
VM-PHONEP,Limited offer from Paytm. Flat Rs.1850 cashback on first UPI payment today https://freecharge.in/CmABA,spam,cashback_wallet
CP-AMZON,Only for you: exclusive Myntra offer up to 59% OFF + prepaid savings. https://fkrt.it/e3qHivw7u,spam,ecommerce_sale
JD-MESHOO,Wishlist items on Nykaa are now on sale. Save Rs.100 instantly https://amzn.to/npmBFvHs,spam,ecommerce_sale
BZ-MAKEMY,MakeMyTrip: Flash sale live. Save up to Rs.4400 on flights & hotels. Book now https://mmt.to/dTcB,spam,travel_flash_sale
BZ-PVRCIN,Your movie pass is waiting. Book on PVR and unlock flat Rs.400 off https://pvr.im/LfXolg,spam,movie_ticket_offer
BZ-CASINO,MegaSpin: VIP tables open now. Grab Rs.3500 bonus chips and spin instantly https://vipspin.live/RPmTKe,spam,casino_vip
VK-EARNBK,Your Amazon Pay referral campaign is live. Share code DNPTWE and get Rs.600. https://refer.app/rj0nw3v,spam,referral_program
DM-BBASKT,Quick grocery savings with BigBasket. Extra coupon active till 15:15 https://jiomart.com/95W6HD,spam,grocery_offer
VM-SIMPLX,Simpl: Shop now and pay later. Credit line up to Rs.32500 activated for you https://shopcredit.co/wn5p,spam,bnpl_offer
CP-DREAM,Dream11: Join mega contest from Rs.529 and win up to Rs.100000. Create team now https://rb.gy/RIhhM4vv,spam,fantasy_sports
+917031620208,"Play roulette, slots and live casino on WinBuzz. Bonus up to Rs.24100. https://vipspin.live/M4FSjZtJEU",spam,casino_vip
JM-CARSRV,Need a used car or service? Pitstop has special deals waiting for you https://servicecar.co/NGvAlb9,spam,auto_service_offer
JD-MY11CL,Tonight's match on MPL Fantasy has Rs.48500 prize pool. Entry starts Rs.389. https://play11.win/dqgOTA,spam,fantasy_sports
VK-JIOINF,Grab your Jio booster pack of 1GB/day. Recharge at just Rs.199. https://airtel.in/B3OebJI,spam,telecom_recharge
HP-WINVIP,Exclusive Royal Ace VIP pass for you. Deposit today and unlock Rs.33500 reward https://playace.in/Ppc07,spam,casino_vip
+918403217193,Tap to install and collect bonus up to Rs.480. Limited devices only https://play.google.com/XVh1,spam,app_install_campaign
AD-PHONEP,"Freecharge: Get 38% cashback up to Rs.650 on recharge, bill pay & scan and pay. Use now https://paytm.me/qLk9o4",spam,cashback_wallet
BZ-YATRAA,Weekend getaway alert from Ixigo. Extra Rs.2900 off with limited seats. https://tripoffer.co/qbdAHHeEfi,spam,travel_flash_sale
CP-BIGDAY,Celebrate with PhonePe. Limited festival deal unlocked for your number. Shop now https://short.gy/u1sAYog4f,spam,festival_sale
JD-PHONEP,Limited offer from PhonePe. Flat Rs.950 cashback on first UPI payment today https://phone.pe/uEHn,spam,cashback_wallet
VM-FESTIV,Celebrate with Mobikwik. Limited festival deal unlocked for your number. Shop now https://savebig.co/0OLfx,spam,festival_sale
HP-GOIBIB,Weekend getaway alert from Yatra. Extra Rs.5200 off with limited seats. https://mmt.to/yEXrhl5K,spam,travel_flash_sale
CP-POKER,"PokerBaazi: Daily poker tournament live now. Buy-in Rs.1449, prize pool Rs.229000. https://rb.gy/LvYpUkNn",spam,poker_tourney
JD-MESHOO,Wishlist items on Flipkart are now on sale. Save Rs.1800 instantly https://fkrt.it/GVXnV,spam,ecommerce_sale
+919693203027,Exclusive JeetWin VIP pass for you. Deposit today and unlock Rs.20100 reward https://playace.in/4Qqzbzi,spam,casino_vip
CP-MEGASL,Festive sale on Nykaa: up to 73% OFF + extra Rs.400 off today only https://festive-offers.in/DnD6dAjK,spam,festival_sale
AX-YATRAA,Travel with Cleartrip and enjoy up to 53% off on summer bookings. https://tripoffer.co/tbxlP,spam,travel_flash_sale
+918294550758,New app campaign live. Download today and unlock Rs.20 wallet credit https://t.ly/O4iwNmd,spam,app_install_campaign
+919196244945,Congrats! Your A23 Rummy account unlocked Rs.1000 instant cash games. Join now https://gmg.im/cdwmw,spam,rummy_bonus
JM-ADDA52,Register on Adda52 and claim seat in today's Rs.8500 GTD event. https://tinyurl.com/xafpq,spam,poker_tourney
BZ-MEGASL,Mega savings are live on EatSure. Use your festive coupon before stock ends https://t.ly/QBwopa,spam,festival_sale
TX-GOIBIB,Weekend getaway alert from Ixigo. Extra Rs.5300 off with limited seats. https://tripoffer.co/ta8VU,spam,travel_flash_sale
JD-AXISBK,You're eligible for a new ICICI Bank credit card with airport lounge benefits. Apply now https://applycard.app/ktahkSgscd,spam,credit_card_offer
HP-VIOFER,Vi: Need more data? Get 5GB booster at Rs.79 only. Activate now https://vi.in/g71gMVww8j,spam,data_pack_offer
DM-FESTIV,Festive sale on PhonePe: up to 75% OFF + extra Rs.1650 off today only https://salezone.app/m4ghk8,spam,festival_sale
JD-CASHBK,"PhonePe: Get 35% cashback up to Rs.1450 on recharge, bill pay & scan and pay. Use now https://paytm.me/oDoy61qtP",spam,cashback_wallet
VM-GLAMUP,"Glow up with Nykaa. Grab lipstick, skincare and makeup deals before 21:10 https://tira.co/tryzOVLAO",spam,beauty_fashion_sale
JD-OFFERS,Your Zomato coupon is live. Use code SAVE83 and save Rs.175. https://eatsure.in/AszDYb,spam,food_delivery_offer
+919894587169,Pre-approved offer from Navi. Get up to Rs.405000 today with minimal docs https://applyloan.co/06OsrC3O,spam,instant_loan_offer
JM-FANTSY,Tonight's match on Vision11 has Rs.9500 prize pool. Entry starts Rs.459. https://leaguezone.in/ClbYC,spam,fantasy_sports
HP-HEALTH,Your FitPass health coupon is ready. Get flat Rs.800 off before expiry https://fitpass.app/PoBm,spam,wellness_offer
DM-SBICRD,Exclusive card offer from SBI Card. Zero joining fee and rewards worth Rs.10000. https://applycard.app/XTHsRllVAD,spam,credit_card_offer
AX-NYKAAA,Wishlist items on Nykaa are now on sale. Save Rs.3600 instantly https://fkrt.it/XkVTQe,spam,ecommerce_sale
AD-NYKAAA,Your Purplle coupon is active. Unlock flat Rs.2300 off on top products https://purplle.com/RYXyOUlX,spam,beauty_fashion_sale
+919958564240,Need cash? MoneyView can disburse Rs.382000 directly to your bank. Apply now https://loanfast.in/5WLg0nDj,spam,instant_loan_offer
BZ-POKER,"Adda52: Daily poker tournament live now. Buy-in Rs.1499, prize pool Rs.118500. https://s.id/iAQzmard",spam,poker_tourney
DM-ZESTMY,"Your Amazon Pay Later pay-later limit is ready: Rs.42000. Use on shopping, travel and food https://bnpl.app/KGrP3d2Gl6",spam,bnpl_offer
BZ-CASHBK,Limited offer from PhonePe. Flat Rs.850 cashback on first UPI payment today https://freecharge.in/Q23faUY5,spam,cashback_wallet
+919245538579,Fibe: Instant personal loan up to Rs.153000 at 1.59% monthly. Apply in 2 min https://tinyurl.com/UTJUD,spam,instant_loan_offer
+919939935298,Get Rs.2850 joining bonus on RummyCircle and enter cash pool of Rs.3000. https://cutt.ly/us6MDIU,spam,rummy_bonus
HP-PAYTM,Pay via Freecharge before 19:10 and grab extra 37% cashback. T&C apply https://offers.wallet/VbJjTHq2ql,spam,cashback_wallet
+919440616690,Exclusive Royal Ace VIP pass for you. Deposit today and unlock Rs.26300 reward https://s.id/ZB5lrHu,spam,casino_vip
AX-AIRTEL,Flat Rs.49 for 5GB high-speed data on Airtel. Tap to recharge https://airtel.in/AsLdvX,spam,data_pack_offer
AX-WELLNS,Fitness & health offers from FitPass are live now. Tap to claim benefits https://healthdeal.in/utehSMqH,spam,wellness_offer
VM-REFRAL,Refer & earn on Flipkart: flat Rs.425 per successful install. Start now https://earnbonus.co/k4f9ZLg,spam,referral_program
AX-FASHON,Your Purplle coupon is active. Unlock flat Rs.850 off on top products https://tira.co/hLaQs,spam,beauty_fashion_sale
JM-KREDIT,Pre-approved offer from MoneyView. Get up to Rs.148000 today with minimal docs https://t.ly/KoPYSIZ,spam,instant_loan_offer
AD-JIOMRT,Quick grocery savings with Zepto. Extra coupon active till 16:30 https://grocery-now.in/Wdxu,spam,grocery_offer
VM-INSTAL,New app campaign live. Download today and unlock Rs.230 wallet credit https://tinyurl.com/WxjRsO,spam,app_install_campaign
HP-FESTIV,Festive sale on Meesho: up to 36% OFF + extra Rs.1300 off today only https://lihi.cc/N924q,spam,festival_sale
JD-INVITE,Invite friends to Myntra with code L4WFXF and earn Rs.775 for every signup https://invite-now.in/gVYIk,spam,referral_program
TX-APPBON,Tap to install and collect bonus up to Rs.100. Limited devices only https://appbonus.in/5WAKsYPJR,spam,app_install_campaign
BZ-CARSRV,CarDekho: Car service offer unlocked. Save Rs.200 on pickup & drop maintenance https://servicecar.co/PSzzHQZAz,spam,auto_service_offer
AD-BIGDAY,Celebrate with Nykaa. Limited festival deal unlocked for your number. Shop now https://lihi.cc/KYfZr,spam,festival_sale
+919964535498,MegaSpin: VIP tables open now. Grab Rs.21200 bonus chips and spin instantly https://vipspin.live/i7pjNgx,spam,casino_vip
AD-HEALTH,"Cult: Save up to 36% on wellness plans, lab tests and supplements today https://medsave.co/GJjbm0",spam,wellness_offer
BZ-JIOMRT,Quick grocery savings with Instamart. Extra coupon active till 11:45 https://zepto.app/YbLKeRL,spam,grocery_offer
CP-NYKAAA,Flipkart Sale Live: Up to 53% off on top picks. Extra Rs.4200 off today https://fkrt.it/Rru2Ll,spam,ecommerce_sale
BZ-MOVIES,Tonight only on Miraj: popcorn combo + ticket discounts. Save Rs.500. https://movieoffer.in/Fq25,spam,movie_ticket_offer
VK-AMZON,Wishlist items on Meesho are now on sale. Save Rs.1600 instantly https://myntra.com/2y9E5uq2vK,spam,ecommerce_sale
+919126069017,WinBuzz: VIP tables open now. Grab Rs.49100 bonus chips and spin instantly https://playace.in/d9nOrho9I,spam,casino_vip
TX-STUDYX,"Admissions open on Unacademy. Limited seats, expert mentors, easy EMI. Enrol now https://studyoffer.app/6lwmZpTg5J",spam,edtech_promo
VM-MESHOO,Myntra Sale Live: Up to 36% off on top picks. Extra Rs.2400 off today https://meesho.io/DMvyhlAe,spam,ecommerce_sale
BZ-AUTOFX,Need a used car or service? Cars24 has special deals waiting for you https://autodeal.app/ZluGy7G,spam,auto_service_offer
AX-AUTOFX,Pitstop: Car service offer unlocked. Save Rs.400 on pickup & drop maintenance https://autodeal.app/4MMUWH,spam,auto_service_offer
BZ-NYKAAA,Only for you: exclusive Meesho offer up to 74% OFF + prepaid savings. https://meesho.io/REcum50sJ,spam,ecommerce_sale
+917033629586,RummyCircle: Free Rs.350 welcome bonus + up to Rs.11250 cash table. Play now https://playnow.app/fm7ISc5s,spam,rummy_bonus
+919153562656,New app campaign live. Download today and unlock Rs.210 wallet credit https://play.google.com/zTkr03NBX,spam,app_install_campaign
VM-JERUMY,Get Rs.2100 joining bonus on A23 Rummy and enter cash pool of Rs.3200. https://playnow.app/qRK9xyJ,spam,rummy_bonus
BZ-FIBELO,Limited period: Navi reduces processing fee on loans up to Rs.245000. https://applyloan.co/IiVGs8ZMV,spam,instant_loan_offer
AD-JIODAT,Flat Rs.19 for 3GB high-speed data on Jio. Tap to recharge https://jio.com/ffBijTG9s,spam,data_pack_offer
AX-AUTOFX,Cars24: Car service offer unlocked. Save Rs.600 on pickup & drop maintenance https://servicecar.co/gUV5sqOFvj,spam,auto_service_offer
DM-FOODIE,Hungry? Swiggy weekend deal unlocked. Flat Rs.75 off on select restaurants https://foodoffers.app/BGYY1sde,spam,food_delivery_offer
JD-OFFERS,Order now on Dominos and enjoy 41% discount before 10:15. https://zoma.to/TJh88ym,spam,food_delivery_offer
HP-MESHOO,Wishlist items on Flipkart are now on sale. Save Rs.700 instantly https://meesho.io/MvXnIG,spam,ecommerce_sale
JM-JIOMRT,Daily essentials deal from JioMart. Flat Rs.475 off on orders above minimum cart https://zepto.app/TWo3JrVQ5,spam,grocery_offer
VK-TOURNY,Register on Adda52 and claim seat in today's Rs.42000 GTD event. https://pokerhub.in/mNIlgs0G,spam,poker_tourney
TX-DREAM,Your fantasy wallet is eligible for booster contest on Vision11. Join now https://fantasy11.app/5bWm,spam,fantasy_sports
HP-ZOMATO,Zomato: Get up to 80% OFF + free delivery on your next order. Save up to Rs.100. https://swiggy.in/XeCcPNt,spam,food_delivery_offer
VM-GETAPP,Install the featured app from Google Play and earn reward up to Rs.300. Start now https://rb.gy/YuhiN2dQ4,spam,app_install_campaign
HP-FLPKRT,Wishlist items on Myntra are now on sale. Save Rs.1900 instantly https://fkrt.it/KyWxTpge7,spam,ecommerce_sale
CP-INVITE,Your Swiggy referral campaign is live. Share code HYCSXF and get Rs.675. https://earnbonus.co/l6jMA,spam,referral_program
+918150530240,"Play roulette, slots and live casino on Royal Ace. Bonus up to Rs.37100. https://cutt.ly/yt5yu",spam,casino_vip
HP-VODAFO,Airtel: Recharge with Rs.139 and get unlimited 5G + OTT benefits today https://vi.in/BTohnmdpq,spam,telecom_recharge
VM-NOBRKR,99acres: New homes in Mumbai from Rs.1100000. Site visit offers available https://homesale.in/tiLg98,spam,real_estate_lead
VM-CASHBK,"Amazon Pay: Get 67% cashback up to Rs.1350 on recharge, bill pay & scan and pay. Use now https://offers.wallet/QyoIY",spam,cashback_wallet
JD-INSTAL,Install the featured app from Google Play and earn reward up to Rs.130. Start now https://lihi.cc/fP6IC8naX,spam,app_install_campaign
TX-EDTECH,New learner offer from PhysicsWallah. Save Rs.7500 on job-ready programs today https://upgrad.co/LGkCfIt,spam,edtech_promo
TX-EVENTS,Insider: Live events in Pune this weekend. Tickets from Rs.100. Book now https://eventsnow.in/AcgX,spam,local_event_promo
HP-VIOFER,Your Jio data booster is available. Buy 3GB for Rs.49 before midnight https://vi.in/LRffnV3,spam,data_pack_offer
VK-TICKTS,"Explore comedy, music and workshops on District. Early-bird prices active https://district.in/PX1R",spam,local_event_promo
